labels,classes,predictions,time
Sad,5,"[0.10827601 0.13053073 0.1824828  0.05591389 0.17323773 0.32628253
 0.02327635]",2021-05-04 23:17:57.804021
Sad,5,"[0.08990566 0.12945086 0.19127136 0.0570089  0.15356089 0.36201918
 0.01678312]",2021-05-04 23:17:57.885737
Sad,5,"[0.11625568 0.11436158 0.19302918 0.04047547 0.17146738 0.3455271
 0.0188835 ]",2021-05-04 23:17:57.955754
Sad,5,"[0.0868971  0.2128017  0.12884784 0.0710071  0.19286734 0.2788434
 0.02873559]",2021-05-04 23:17:58.037642
Happy,3,"[0.05526135 0.13573949 0.09361496 0.28139508 0.22665343 0.17714857
 0.03018715]",2021-05-04 23:17:58.120021
Happy,3,"[0.03240252 0.13453028 0.09640872 0.27865466 0.18293191 0.24620646
 0.02886549]",2021-05-04 23:17:58.190056
Sad,5,"[0.05675722 0.11968704 0.1312131  0.14778352 0.06155756 0.44396314
 0.03903838]",2021-05-04 23:17:58.270311
Sad,5,"[0.02342008 0.065351   0.142929   0.28001374 0.0863013  0.34466282
 0.05732208]",2021-05-04 23:17:58.351290
Happy,3,"[0.0364087  0.06995776 0.12171072 0.32819703 0.23035508 0.18395369
 0.02941708]",2021-05-04 23:17:58.425301
Sad,5,"[0.03944714 0.3785957  0.05181739 0.01432039 0.03309436 0.47670087
 0.00602412]",2021-05-04 23:17:58.500144
Sad,5,"[0.04073203 0.19243996 0.05727771 0.01147601 0.03301917 0.65821695
 0.00683816]",2021-05-04 23:17:58.587733
Sad,5,"[0.02264581 0.21468207 0.04147521 0.0075823  0.03619415 0.66946155
 0.00795901]",2021-05-04 23:17:58.656270
Disgust,1,"[0.02802031 0.57525855 0.03304424 0.00175357 0.01833212 0.33613256
 0.00745869]",2021-05-04 23:17:58.734651
Disgust,1,"[0.05211485 0.46006337 0.05597292 0.01027497 0.01887093 0.39566317
 0.00703973]",2021-05-04 23:17:58.821318
Sad,5,"[0.01600377 0.19004926 0.07041658 0.00538193 0.08523668 0.62473935
 0.00817247]",2021-05-04 23:17:58.890329
Sad,5,"[0.01868988 0.34186018 0.03070991 0.00252378 0.01844403 0.58379155
 0.00398064]",2021-05-04 23:17:58.973340
Sad,5,"[0.02353569 0.37273195 0.08027434 0.01199598 0.06919613 0.43665996
 0.00560597]",2021-05-04 23:17:59.055737
Sad,5,"[0.05087452 0.30735695 0.08521574 0.01504235 0.05503134 0.47339663
 0.01308249]",2021-05-04 23:17:59.126872
Sad,5,"[0.04969992 0.26143485 0.09890797 0.00652533 0.07968875 0.4968715
 0.0068717 ]",2021-05-04 23:17:59.208164
Sad,5,"[0.05094447 0.16819797 0.16210134 0.0209842  0.1037329  0.45934403
 0.03469501]",2021-05-04 23:17:59.286643
Sad,5,"[0.04210586 0.21064968 0.08311372 0.01275841 0.12291003 0.51895076
 0.00951153]",2021-05-04 23:17:59.365016
Sad,5,"[0.05289639 0.20869966 0.1540596  0.0065503  0.10591044 0.45688254
 0.01500111]",2021-05-04 23:17:59.450026
Sad,5,"[0.04742049 0.277493   0.0765989  0.00676794 0.03044868 0.5542736
 0.00699735]",2021-05-04 23:17:59.526542
Sad,5,"[0.05262339 0.19240293 0.11930854 0.00730765 0.09136286 0.53014123
 0.00685338]",2021-05-04 23:17:59.597055
Sad,5,"[0.05022038 0.24277642 0.13590732 0.01449152 0.1352349  0.41481206
 0.0065574 ]",2021-05-04 23:17:59.670516
Sad,5,"[0.03531712 0.16527602 0.05910512 0.00498966 0.12829319 0.60231745
 0.00470147]",2021-05-04 23:17:59.744086
Sad,5,"[0.03258758 0.2168022  0.12072928 0.00651281 0.20089914 0.4124819
 0.00998716]",2021-05-04 23:17:59.830604
Neutral,4,"[0.02261893 0.09837843 0.10598704 0.02830843 0.45064762 0.28977072
 0.0042888 ]",2021-05-04 23:17:59.912618
Sad,5,"[0.02659264 0.09578485 0.17551522 0.03048045 0.27588397 0.38633305
 0.0094098 ]",2021-05-04 23:17:59.998039
Sad,5,"[0.03395879 0.17010102 0.09029461 0.02148901 0.21657783 0.4614668
 0.00611194]",2021-05-04 23:18:00.076044
Neutral,4,"[0.02125545 0.14024507 0.10922223 0.04367751 0.36860895 0.3085958
 0.00839507]",2021-05-04 23:18:00.144055
Neutral,4,"[0.02780317 0.05280965 0.15565358 0.05331672 0.40533713 0.29179397
 0.0132858 ]",2021-05-04 23:18:00.217062
Sad,5,"[0.02348095 0.23287632 0.07821051 0.05327873 0.11060288 0.4960989
 0.00545172]",2021-05-04 23:18:00.294899
Sad,5,"[0.04878617 0.22620425 0.04826757 0.02757567 0.02331495 0.61614513
 0.00970623]",2021-05-04 23:18:00.374992
Sad,5,"[0.02355269 0.05017325 0.07864863 0.07102048 0.20202714 0.56012666
 0.01445113]",2021-05-04 23:18:00.460264
Sad,5,"[0.03018519 0.18860757 0.03614767 0.03375607 0.02210541 0.6847195
 0.00447863]",2021-05-04 23:18:00.546659
Sad,5,"[0.06933794 0.31886148 0.08427963 0.02033451 0.05746768 0.44253877
 0.00718003]",2021-05-04 23:18:00.620064
Sad,5,"[0.03273934 0.05546847 0.12057326 0.2784268  0.10108286 0.3914206
 0.02028865]",2021-05-04 23:18:00.710735
Sad,5,"[0.0492945  0.1782746  0.10631341 0.09101156 0.06116326 0.50286454
 0.01107818]",2021-05-04 23:18:00.791424
Sad,5,"[0.05459346 0.2735832  0.08659992 0.05352546 0.04068517 0.47999254
 0.01102017]",2021-05-04 23:18:00.875653
Sad,5,"[0.0212486  0.17714804 0.14329296 0.09215636 0.1018102  0.4587214
 0.00562243]",2021-05-04 23:18:00.956665
Disgust,1,"[0.05695864 0.38010663 0.12309004 0.04356155 0.08809838 0.30079564
 0.00738919]",2021-05-04 23:18:01.023507
Sad,5,"[0.05750069 0.3058676  0.12287627 0.03307384 0.04343377 0.4296681
 0.00757969]",2021-05-04 23:18:01.109736
Disgust,1,"[0.08350319 0.35665438 0.11456303 0.06941745 0.07266241 0.29169843
 0.01150117]",2021-05-04 23:18:01.191220
Disgust,1,"[0.03460874 0.5431396  0.08148365 0.03752651 0.03288153 0.26633546
 0.00402453]",2021-05-04 23:18:01.261700
Disgust,1,"[0.04282879 0.49297863 0.07678487 0.03304983 0.02370348 0.32470703
 0.00594736]",2021-05-04 23:18:01.339559
Sad,5,"[0.05021903 0.3923797  0.07076391 0.03727095 0.04079005 0.39830473
 0.01027172]",2021-05-04 23:18:01.422911
Sad,5,"[0.04739934 0.31902406 0.10021954 0.06243943 0.04254305 0.41833955
 0.01003499]",2021-05-04 23:18:01.494774
Sad,5,"[0.04288109 0.20220987 0.1265569  0.06936111 0.03980004 0.5102946
 0.0088964 ]",2021-05-04 23:18:01.572991
Sad,5,"[0.05919119 0.24662903 0.05056265 0.02946928 0.02389022 0.58187854
 0.00837903]",2021-05-04 23:18:01.643941
Sad,5,"[0.03559953 0.22924961 0.0891948  0.09875047 0.04217403 0.49868637
 0.00634514]",2021-05-04 23:18:01.712946
Sad,5,"[0.05117177 0.07875174 0.06286618 0.1643085  0.0563122  0.58272815
 0.0038615 ]",2021-05-04 23:18:01.794824
Sad,5,"[0.05080008 0.25764403 0.08536203 0.17970368 0.05404246 0.3599072
 0.01254051]",2021-05-04 23:18:01.877012
Disgust,1,"[0.04890711 0.42774045 0.04712631 0.04562901 0.02349401 0.40157923
 0.00552395]",2021-05-04 23:18:01.949253
Disgust,1,"[0.03273986 0.61490643 0.02421953 0.02208082 0.0108221  0.29011697
 0.00511414]",2021-05-04 23:18:02.023758
Disgust,1,"[0.05569503 0.6087787  0.06108768 0.02611903 0.01897462 0.21925065
 0.0100943 ]",2021-05-04 23:18:02.108762
Sad,5,"[0.03285003 0.3394298  0.04835266 0.0381515  0.02440536 0.50821537
 0.00859531]",2021-05-04 23:18:02.183541
Sad,5,"[0.04142906 0.37023643 0.04032645 0.05385428 0.01968875 0.46744755
 0.00701747]",2021-05-04 23:18:02.261738
Sad,5,"[0.04848638 0.36923006 0.05018118 0.09496357 0.02125541 0.39913145
 0.0167519 ]",2021-05-04 23:18:02.340902
Sad,5,"[0.04715523 0.34573942 0.04173797 0.10255871 0.02664747 0.4303993
 0.0057618 ]",2021-05-04 23:18:02.419399
Disgust,1,"[2.2642307e-02 8.2707965e-01 1.6085610e-02 8.4505808e-03 5.0683492e-03
 1.1988710e-01 7.8646204e-04]",2021-05-04 23:18:02.494629
Disgust,1,"[0.05041737 0.5605954  0.05145617 0.07310949 0.02629938 0.23114514
 0.00697707]",2021-05-04 23:18:02.579000
Sad,5,"[0.02538686 0.04500133 0.14675309 0.25720876 0.12102375 0.3942902
 0.01033601]",2021-05-04 23:18:02.649154
Sad,5,"[0.07726567 0.19830136 0.10284308 0.11129019 0.04321001 0.46357995
 0.00350974]",2021-05-04 23:18:02.731181
Sad,5,"[0.06623951 0.19311236 0.06613524 0.04848387 0.0523706  0.5681091
 0.00554928]",2021-05-04 23:18:02.808631
Sad,5,"[0.09385266 0.19729902 0.09412976 0.04951677 0.04466092 0.51160073
 0.00894017]",2021-05-04 23:18:02.884930
Sad,5,"[0.13466696 0.13672227 0.10607847 0.20316876 0.1075855  0.29504487
 0.01673317]",2021-05-04 23:18:02.964754
Sad,5,"[0.04966712 0.08438651 0.08174412 0.2899882  0.13223922 0.34453192
 0.01744306]",2021-05-04 23:18:03.047010
Sad,5,"[0.03527715 0.05148418 0.04282376 0.19004895 0.06288716 0.6048076
 0.01267122]",2021-05-04 23:18:03.150766
Sad,5,"[0.0227184  0.09279618 0.02089893 0.15507087 0.05256242 0.65242755
 0.00352563]",2021-05-04 23:18:03.235601
Happy,3,"[0.01691112 0.00267311 0.03913419 0.5687958  0.20623891 0.16185638
 0.00439056]",2021-05-04 23:18:03.307313
Sad,5,"[0.08858332 0.22895153 0.08897054 0.13689226 0.08294483 0.36836147
 0.0052961 ]",2021-05-04 23:18:03.383848
Sad,5,"[0.0436223  0.37595925 0.05338173 0.01325554 0.06750303 0.43897378
 0.0073044 ]",2021-05-04 23:18:03.467115
Sad,5,"[0.0248377  0.13825825 0.10288198 0.11610946 0.154872   0.45426062
 0.00878001]",2021-05-04 23:18:03.537104
Happy,3,"[0.01986353 0.06291857 0.04373043 0.47925028 0.03665228 0.35062665
 0.00695819]",2021-05-04 23:18:03.604820
Sad,5,"[0.07032962 0.21440066 0.0682388  0.16767986 0.05727807 0.41231754
 0.00975541]",2021-05-04 23:18:03.682188
Happy,3,"[0.0190796  0.01668601 0.0623976  0.67899334 0.04592262 0.16754244
 0.00937845]",2021-05-04 23:18:03.764762
Happy,3,"[0.02035478 0.01838811 0.03888589 0.6979292  0.02562614 0.17050444
 0.02831141]",2021-05-04 23:18:03.839264
Happy,3,"[0.02943295 0.06819946 0.08587576 0.38639995 0.07210313 0.34769508
 0.01029362]",2021-05-04 23:18:03.917285
Happy,3,"[0.05225014 0.09445427 0.12992358 0.35947526 0.13246551 0.22315429
 0.00827702]",2021-05-04 23:18:03.994752
Happy,3,"[0.01408462 0.03410827 0.04672617 0.6463151  0.0469972  0.20797597
 0.00379262]",2021-05-04 23:18:04.080588
Sad,5,"[0.03222376 0.0305167  0.08141366 0.1599658  0.06366204 0.6105722
 0.02164579]",2021-05-04 23:18:04.154096
Sad,5,"[0.04261624 0.04292386 0.06841744 0.16322197 0.05820341 0.6164468
 0.00817025]",2021-05-04 23:18:04.232805
Sad,5,"[0.0580846  0.06538091 0.12754112 0.19361417 0.08879308 0.44780704
 0.01877907]",2021-05-04 23:18:04.313552
Sad,5,"[0.07799061 0.11787646 0.0617017  0.03309891 0.06174467 0.6297033
 0.01788438]",2021-05-04 23:18:04.385561
Sad,5,"[0.05690609 0.03437566 0.05336548 0.18842614 0.04515537 0.59855163
 0.02321967]",2021-05-04 23:18:04.469387
Sad,5,"[0.07604549 0.08682049 0.11853027 0.1048148  0.07552848 0.5191946
 0.01906586]",2021-05-04 23:18:04.545876
Disgust,1,"[0.09792061 0.45590895 0.06074233 0.03199015 0.05875887 0.29119268
 0.0034864 ]",2021-05-04 23:18:04.624567
Sad,5,"[0.08386462 0.33897245 0.05890998 0.05498502 0.06828173 0.39126018
 0.00372602]",2021-05-04 23:18:04.698579
Sad,5,"[0.06236147 0.01786055 0.07902052 0.19635898 0.18933472 0.4539371
 0.00112666]",2021-05-04 23:18:04.783601
Sad,5,"[0.08889569 0.1426176  0.12898634 0.12542297 0.1052168  0.4064791
 0.00238153]",2021-05-04 23:18:04.887338
Sad,5,"[0.1447594  0.07082351 0.1655254  0.05469934 0.21747719 0.34080252
 0.00591261]",2021-05-04 23:18:05.002612
Neutral,4,"[5.6502823e-02 3.1460909e-04 1.4681542e-01 2.3748048e-02 7.1132654e-01
 6.0031217e-02 1.2612976e-03]",2021-05-04 23:18:05.147544
Neutral,4,"[1.13108065e-02 3.38399084e-04 2.43366778e-01 4.86330222e-03
 6.43039882e-01 9.31207538e-02 3.96017684e-03]",2021-05-04 23:18:05.297567
Neutral,4,"[1.5515375e-02 6.6474306e-05 8.8355727e-02 2.3662142e-02 8.4504348e-01
 1.9933291e-02 7.4234647e-03]",2021-05-04 23:18:06.135960
Neutral,4,"[0.04128153 0.00596007 0.13041075 0.07656363 0.38843015 0.3433562
 0.01399779]",2021-05-04 23:18:06.217938
Sad,5,"[0.08623588 0.02733928 0.1593954  0.07983581 0.23030229 0.40470564
 0.01218574]",2021-05-04 23:18:06.297459
Sad,5,"[0.08420457 0.02099773 0.14923708 0.08081372 0.14579354 0.5079899
 0.01096347]",2021-05-04 23:18:06.380167
Sad,5,"[0.06061817 0.09651731 0.11174168 0.1068922  0.15583232 0.4573612
 0.01103716]",2021-05-04 23:18:06.456504
Sad,5,"[0.08854005 0.06118671 0.17848086 0.1938966  0.17531261 0.29183576
 0.01074742]",2021-05-04 23:18:06.530695
Sad,5,"[0.0886599  0.0444353  0.19249457 0.11314397 0.2578395  0.29237166
 0.01105509]",2021-05-04 23:18:06.609696
Sad,5,"[0.07852241 0.12423851 0.14115852 0.11311919 0.13661721 0.39339173
 0.01295245]",2021-05-04 23:18:06.690215
Disgust,1,"[0.10633706 0.38976488 0.0900281  0.03380553 0.09807094 0.27651256
 0.00548094]",2021-05-04 23:18:06.764351
Disgust,1,"[0.0544665  0.56127405 0.03153229 0.04548272 0.04751347 0.2556602
 0.00407078]",2021-05-04 23:18:06.844132
Disgust,1,"[0.05295916 0.5099981  0.05737028 0.06030221 0.04398464 0.26847
 0.00691567]",2021-05-04 23:18:06.928510
Sad,5,"[0.03206558 0.10950655 0.05376527 0.14556701 0.12745346 0.51732683
 0.01431533]",2021-05-04 23:18:06.998516
Sad,5,"[0.06441344 0.09816278 0.1013781  0.11774547 0.22845186 0.3729152
 0.01693319]",2021-05-04 23:18:07.079470
Happy,3,"[0.03897803 0.03913256 0.2188889  0.25630248 0.19362366 0.2176093
 0.03546514]",2021-05-04 23:18:07.161899
Happy,3,"[0.0319931  0.02716887 0.21766967 0.25255972 0.20842957 0.20483856
 0.05734052]",2021-05-04 23:18:07.233917
Happy,3,"[0.02589781 0.01774724 0.15683141 0.3086164  0.22795269 0.21317674
 0.0497777 ]",2021-05-04 23:18:07.317315
Sad,5,"[0.0566189  0.02603295 0.12954177 0.31646666 0.05865632 0.3434911
 0.06919229]",2021-05-04 23:18:07.398115
Sad,5,"[0.08278088 0.0608449  0.10877371 0.28395423 0.04624093 0.38261253
 0.0347928 ]",2021-05-04 23:18:07.473905
Happy,3,"[0.09021288 0.02867007 0.07148343 0.41799146 0.05902874 0.31516835
 0.01744509]",2021-05-04 23:18:07.552267
Sad,5,"[0.04770108 0.07692413 0.13504407 0.17434672 0.18434784 0.34040266
 0.04123345]",2021-05-04 23:18:07.640220
Happy,3,"[0.04274106 0.06816278 0.19050086 0.35025495 0.10014473 0.19890314
 0.04929251]",2021-05-04 23:18:07.712641
Sad,5,"[0.07776725 0.04833101 0.17595202 0.18891063 0.2336032  0.26330718
 0.0121287 ]",2021-05-04 23:18:07.788657
Happy,3,"[0.02538388 0.02829835 0.16564564 0.4285323  0.08638575 0.24648388
 0.01927016]",2021-05-04 23:18:07.879889
Happy,3,"[0.0294531  0.00781816 0.1644495  0.5240839  0.11973117 0.13609317
 0.01837093]",2021-05-04 23:18:07.953895
Happy,3,"[0.05067736 0.03205472 0.19499162 0.2700122  0.23984803 0.19051531
 0.02190084]",2021-05-04 23:18:08.032448
Happy,3,"[0.03733387 0.01551331 0.21409822 0.40254113 0.13167462 0.17270793
 0.02613089]",2021-05-04 23:18:08.100453
Happy,3,"[0.0332513  0.00781195 0.24492972 0.36070618 0.21904005 0.09747908
 0.03678179]",2021-05-04 23:18:08.181217
Happy,3,"[0.03567676 0.04189409 0.23215154 0.2909044  0.18553284 0.16644838
 0.04739209]",2021-05-04 23:18:08.266590
Happy,3,"[0.00846202 0.00196712 0.1612775  0.53212905 0.16915025 0.07980747
 0.04720668]",2021-05-04 23:18:08.348881
Happy,3,"[0.0262646  0.01373197 0.25865096 0.29275495 0.22872864 0.16335209
 0.01651686]",2021-05-04 23:18:08.424887
Happy,3,"[0.03255136 0.01267541 0.22666226 0.37152386 0.1719052  0.14064433
 0.04403754]",2021-05-04 23:18:08.505255
Happy,3,"[0.02584564 0.02389044 0.16630383 0.4097347  0.16184138 0.19561565
 0.01676841]",2021-05-04 23:18:08.581556
Fearful,2,"[0.05827873 0.08104195 0.24774985 0.16782758 0.21940316 0.21479084
 0.01090783]",2021-05-04 23:18:08.650148
Happy,3,"[0.04118214 0.05112977 0.21517386 0.25549442 0.22071491 0.19802898
 0.018276  ]",2021-05-04 23:18:08.734014
Happy,3,"[0.02460051 0.01178893 0.17021494 0.4679466  0.17276244 0.13828766
 0.01439892]",2021-05-04 23:18:08.813968
Happy,3,"[0.02559097 0.02050396 0.1268432  0.50075376 0.11116663 0.19494501
 0.02019652]",2021-05-04 23:18:08.886981
Sad,5,"[0.03235721 0.03844819 0.15831342 0.3035608  0.14007705 0.31252214
 0.01472112]",2021-05-04 23:18:08.967879
Happy,3,"[0.02615235 0.01647297 0.18133268 0.37735882 0.17696705 0.19860901
 0.02310719]",2021-05-04 23:18:09.055909
Happy,3,"[0.06873161 0.04482171 0.21220633 0.25786465 0.16202861 0.23727463
 0.01707249]",2021-05-04 23:18:09.123743
Neutral,4,"[0.06323879 0.04254444 0.13963746 0.15098503 0.34597328 0.22091608
 0.03670496]",2021-05-04 23:18:09.202620
Neutral,4,"[0.05954926 0.03991796 0.1841783  0.20830989 0.3150793  0.17490889
 0.0180564 ]",2021-05-04 23:18:09.287226
Neutral,4,"[0.04088565 0.04300942 0.17216125 0.06089537 0.4996919  0.17999573
 0.00336062]",2021-05-04 23:18:09.361237
Neutral,4,"[0.01896488 0.02485268 0.12718235 0.23005077 0.39084166 0.20050828
 0.00759935]",2021-05-04 23:18:09.435247
Neutral,4,"[0.02534419 0.03990629 0.16065992 0.16202626 0.42508823 0.17591834
 0.01105672]",2021-05-04 23:18:09.508523
Neutral,4,"[0.00880203 0.0165068  0.08353733 0.281335   0.47125477 0.13076095
 0.00780317]",2021-05-04 23:18:09.581890
Sad,5,"[0.05948419 0.19464476 0.08218531 0.20625398 0.06316768 0.39208898
 0.00217508]",2021-05-04 23:18:09.655898
Sad,5,"[0.08915924 0.13441645 0.1665521  0.25747266 0.08785637 0.25915894
 0.0053843 ]",2021-05-04 23:18:09.739499
Sad,5,"[0.04908906 0.15122527 0.09835328 0.19524252 0.08829141 0.41258585
 0.00521263]",2021-05-04 23:18:09.816749
Happy,3,"[0.07682791 0.14096683 0.12152944 0.33263716 0.07032841 0.25492004
 0.00279024]",2021-05-04 23:18:09.894896
Sad,5,"[0.15083797 0.02773548 0.2220511  0.15426104 0.0834718  0.33455244
 0.02709017]",2021-05-04 23:18:10.461489
Happy,3,"[0.08203223 0.015378   0.08139256 0.58438826 0.04850835 0.18059444
 0.00770617]",2021-05-04 23:18:10.527903
Sad,5,"[0.06324019 0.00386205 0.06239575 0.1739169  0.1353895  0.5528278
 0.00836789]",2021-05-04 23:18:10.610033
Sad,5,"[0.06630089 0.11740114 0.11913609 0.03849196 0.14274713 0.50780606
 0.00811673]",2021-05-04 23:18:10.691730
Sad,5,"[0.13065578 0.08771901 0.08577204 0.05173067 0.17186177 0.45922455
 0.01303617]",2021-05-04 23:18:10.770884
Sad,5,"[0.14752252 0.11164232 0.14507869 0.0421996  0.16708103 0.37524557
 0.01123034]",2021-05-04 23:18:10.843495
Sad,5,"[0.04936999 0.0446196  0.09455266 0.07600875 0.21286446 0.48248625
 0.04009834]",2021-05-04 23:18:10.918915
Sad,5,"[0.04755373 0.0112512  0.09517971 0.04494441 0.20198464 0.5939384
 0.00514796]",2021-05-04 23:18:11.000918
Sad,5,"[0.02756418 0.00535877 0.06846552 0.04991904 0.20513381 0.63560224
 0.00795644]",2021-05-04 23:18:11.067925
Sad,5,"[0.05469057 0.03716638 0.15447877 0.05926109 0.26497012 0.40836996
 0.02106309]",2021-05-04 23:18:11.143941
Sad,5,"[0.18062147 0.2574959  0.10256169 0.00309897 0.13331638 0.32115147
 0.00175408]",2021-05-04 23:18:11.224899
Sad,5,"[0.08914938 0.19801287 0.12255748 0.00587441 0.06996481 0.51110417
 0.0033368 ]",2021-05-04 23:18:11.296912
Sad,5,"[0.1616062  0.11436211 0.11641588 0.0754465  0.06578294 0.4483367
 0.0180497 ]",2021-05-04 23:18:11.378502
Sad,5,"[0.03825114 0.02416386 0.09729817 0.23321338 0.11864798 0.48232117
 0.0061042 ]",2021-05-04 23:18:11.459920
Sad,5,"[0.04873723 0.04255083 0.13400263 0.16285066 0.11507516 0.48552778
 0.01125579]",2021-05-04 23:18:11.532630
Sad,5,"[0.06085716 0.08940662 0.15948021 0.06935278 0.13423759 0.4649223
 0.02174336]",2021-05-04 23:18:11.608709
Sad,5,"[0.06830817 0.03652718 0.14710788 0.09304607 0.13856986 0.48946574
 0.02697499]",2021-05-04 23:18:11.693366
Sad,5,"[0.04411165 0.01544743 0.19154882 0.21957007 0.1584555  0.3381358
 0.03273067]",2021-05-04 23:18:11.767370
Sad,5,"[0.0592081  0.03757999 0.1404617  0.11156663 0.1090617  0.5058528
 0.03626911]",2021-05-04 23:18:11.847618
Sad,5,"[0.04337162 0.02766357 0.16559692 0.3065186  0.12463958 0.31758663
 0.01462308]",2021-05-04 23:18:11.930254
Sad,5,"[0.04054431 0.05963274 0.14303581 0.14682066 0.10407851 0.48310333
 0.02278457]",2021-05-04 23:18:12.002621
Sad,5,"[0.02145388 0.01654464 0.11509839 0.21620812 0.07873373 0.53973216
 0.01222908]",2021-05-04 23:18:12.080620
Sad,5,"[0.02312829 0.01736054 0.04223784 0.27735817 0.07384245 0.56405574
 0.00201701]",2021-05-04 23:18:12.164944
Sad,5,"[0.04173899 0.0373046  0.05273737 0.05136611 0.10061918 0.71382207
 0.00241163]",2021-05-04 23:18:12.240010
Sad,5,"[0.11216468 0.08416267 0.12109367 0.01544958 0.0970988  0.5635008
 0.00652979]",2021-05-04 23:18:12.313341
Sad,5,"[0.01649938 0.00652562 0.07287656 0.06356534 0.18275799 0.6496371
 0.00813803]",2021-05-04 23:18:12.398256
Sad,5,"[0.0910749  0.02964952 0.07506202 0.0538674  0.28489584 0.46092063
 0.00452975]",2021-05-04 23:18:12.473613
Sad,5,"[0.05688117 0.07584213 0.12147362 0.07908153 0.12779944 0.5275931
 0.011329  ]",2021-05-04 23:18:12.557265
Sad,5,"[0.07048784 0.08902822 0.15052341 0.047714   0.10528366 0.5271372
 0.00982563]",2021-05-04 23:18:12.636774
Sad,5,"[0.03696923 0.03997947 0.07476826 0.00929678 0.12909698 0.69733673
 0.01255247]",2021-05-04 23:18:12.710765
Sad,5,"[0.06367896 0.04642508 0.09485262 0.01034374 0.06858353 0.6889833
 0.02713275]",2021-05-04 23:18:12.789793
Sad,5,"[0.05620344 0.04344138 0.11915941 0.06220235 0.08255277 0.6034452
 0.03299545]",2021-05-04 23:18:12.870282
Sad,5,"[0.09087684 0.0698051  0.10170557 0.04045162 0.07536443 0.60238373
 0.01941279]",2021-05-04 23:18:12.941540
Sad,5,"[0.07473717 0.08742364 0.0853987  0.02124    0.11174773 0.6034462
 0.0160066 ]",2021-05-04 23:18:13.026374
Sad,5,"[0.10034706 0.02097424 0.1881459  0.00509373 0.21048653 0.45870048
 0.01625201]",2021-05-04 23:18:13.106697
Sad,5,"[0.1076827  0.03782987 0.16565171 0.00470562 0.11553997 0.55803984
 0.01055022]",2021-05-04 23:18:13.181232
Sad,5,"[0.14941739 0.09128942 0.12920937 0.01957139 0.10956606 0.47785446
 0.02309184]",2021-05-04 23:18:13.258014
Sad,5,"[0.1006529  0.03508351 0.08906364 0.00585349 0.0740545  0.686717
 0.0085751 ]",2021-05-04 23:18:13.341449
Sad,5,"[0.04786053 0.02275874 0.08448382 0.01510887 0.08642069 0.73754776
 0.00581958]",2021-05-04 23:18:13.415364
Sad,5,"[0.04891099 0.03297604 0.04219494 0.00691192 0.05801897 0.80439895
 0.00658815]",2021-05-04 23:18:13.497723
Sad,5,"[0.07703057 0.01824319 0.13432074 0.00257335 0.1672926  0.5966555
 0.003884  ]",2021-05-04 23:18:13.577553
Sad,5,"[0.04552951 0.00886684 0.11245972 0.0026932  0.13320021 0.6950518
 0.00219865]",2021-05-04 23:18:13.653536
Sad,5,"[0.10006101 0.01550798 0.14565234 0.00109588 0.14653687 0.58845156
 0.00269426]",2021-05-04 23:18:13.729891
