labels,classes,predictions,time
Sad,5,"[0.09721277 0.00819543 0.07814485 0.09121659 0.2988974  0.42428645
 0.00204654]",13:06.8
Angry,0,"[0.3204998  0.01046455 0.153638   0.06260414 0.1789519  0.27211878
 0.00172283]",13:06.9
Neutral,4,"[3.0678555e-02 3.2195752e-05 1.5365032e-02 1.0968338e-02 7.9922563e-01
 1.4362586e-01 1.0444126e-04]",13:07.0
Angry,0,"[0.31771883 0.00197396 0.07792241 0.23852867 0.12640814 0.2367409
 0.00070698]",13:07.1
Happy,3,"[0.05114548 0.00352446 0.08264416 0.5094984  0.27140862 0.0805571
 0.0012217 ]",13:07.1
Happy,3,"[0.11991854 0.00124545 0.03907993 0.62015367 0.12096344 0.09459375
 0.00404518]",13:07.4
Happy,3,"[0.09221038 0.00560433 0.08666515 0.6662904  0.03648848 0.09923235
 0.01350884]",13:07.5
Disgust,1,"[0.14657697 0.34656137 0.21938117 0.06753176 0.07475884 0.13424116
 0.01094872]",13:07.6
Happy,3,"[0.07953168 0.00813739 0.16168174 0.47493097 0.0569198  0.16171786
 0.05708055]",13:07.7
Happy,3,"[0.10400283 0.01372222 0.05565988 0.47308666 0.22400281 0.10798059
 0.02154501]",13:07.9
Angry,0,"[0.3110268  0.00501227 0.1255599  0.26361048 0.11234041 0.18089017
 0.00156006]",13:08.0
Sad,5,"[0.24566272 0.00280821 0.30466214 0.05371531 0.06967756 0.32234517
 0.00112887]",13:08.1
Neutral,4,"[0.22893034 0.03379428 0.18970911 0.0181501  0.29686972 0.23044841
 0.00209801]",13:08.2
Neutral,4,"[0.11570898 0.05495897 0.15683779 0.11983665 0.3902452  0.15536839
 0.00704404]",13:08.3
Neutral,4,"[0.17390536 0.02180173 0.07318416 0.22033228 0.39124674 0.11646713
 0.00306259]",13:08.5
Angry,0,"[0.30531678 0.12211267 0.19465162 0.1580015  0.11108358 0.09775066
 0.0110832 ]",13:08.6
Angry,0,"[0.3904752  0.1034236  0.11067371 0.00697236 0.19656433 0.1813537
 0.0105371 ]",13:08.8
Happy,3,"[0.2357532  0.00291246 0.07368146 0.3308016  0.21074459 0.13562606
 0.01048062]",13:08.9
Angry,0,"[0.34007397 0.11171287 0.10508829 0.25181383 0.10747804 0.08226319
 0.00156978]",13:09.0
Angry,0,"[0.3018217  0.05029409 0.13700068 0.08814029 0.17077303 0.23711781
 0.0148524 ]",13:09.4
Angry,0,"[0.33079687 0.02667784 0.14480436 0.1005092  0.14255935 0.24676733
 0.00788503]",13:09.7
Sad,5,"[3.2034686e-01 9.8670665e-05 2.3973374e-02 1.1589660e-03 3.0861893e-01
 3.4135270e-01 4.4505140e-03]",13:09.8
Neutral,4,"[8.5258931e-02 3.0868054e-05 1.6082759e-01 8.0028124e-04 4.1240293e-01
 3.4051749e-01 1.6196363e-04]",13:10.0
Angry,0,"[0.50778586 0.00180645 0.06643803 0.04645135 0.22565618 0.14601673
 0.00584535]",13:10.2
Sad,5,"[1.7123955e-01 4.0859263e-04 3.3962765e-01 3.6538284e-02 4.2685371e-02
 4.0902835e-01 4.7208107e-04]",13:10.3
Angry,0,"[5.36622763e-01 3.80914607e-05 9.65436026e-02 3.22995819e-02
 8.31888244e-02 2.51196355e-01 1.10878005e-04]",13:10.4
Sad,5,"[0.2857456  0.00108716 0.06431495 0.00752412 0.23622437 0.4018199
 0.00328389]",13:10.5
Sad,5,"[9.2943333e-02 2.6667461e-04 5.2905045e-02 1.5465554e-02 5.3432841e-02
 7.8313607e-01 1.8505591e-03]",13:10.6
Neutral,4,"[0.05888866 0.00258927 0.04689112 0.05053451 0.7715733  0.06685149
 0.00267169]",13:10.7
Happy,3,"[0.0459893  0.01448875 0.02714455 0.5044385  0.35559067 0.04390823
 0.00844002]",13:10.8
Happy,3,"[0.00805812 0.00196983 0.00613192 0.7703223  0.20572034 0.00661623
 0.0011812 ]",13:10.9
Happy,3,"[1.20193930e-03 1.15956536e-04 8.00198526e-04 5.96582472e-01
 3.99112582e-01 2.14064191e-03 4.62585085e-05]",13:11.0
Happy,3,"[2.0395021e-04 5.2427271e-07 6.1353865e-05 9.5994437e-01 3.9581131e-02
 2.0723745e-04 1.4747998e-06]",13:11.1
Happy,3,"[1.4241625e-03 5.6710214e-05 8.8465033e-04 9.2197371e-01 7.3998362e-02
 1.5529273e-03 1.0946410e-04]",13:11.2
Happy,3,"[8.6850235e-03 1.3882354e-03 5.0724219e-03 8.3987135e-01 1.2715989e-01
 1.7665748e-02 1.5733746e-04]",13:11.3
Happy,3,"[8.48495960e-03 1.16693285e-04 6.66813832e-03 9.10128415e-01
 4.48431298e-02 2.97349952e-02 2.36848537e-05]",13:11.4
Sad,5,"[1.3183702e-02 8.7073648e-05 9.5473640e-03 2.3296466e-01 5.4723009e-02
 6.8946129e-01 3.2914209e-05]",13:11.5
Neutral,4,"[5.7802121e-03 6.1627317e-05 1.0051876e-02 4.1253874e-01 4.7272265e-01
 9.8835967e-02 8.8834649e-06]",13:11.6
Neutral,4,"[6.5002460e-03 4.9556165e-05 4.7141952e-03 4.4254103e-01 5.0020254e-01
 4.5983084e-02 9.3029839e-06]",13:11.7
Sad,5,"[2.7434692e-01 3.1676929e-04 1.4813076e-01 5.5799466e-02 1.0928014e-01
 4.1185045e-01 2.7554130e-04]",13:11.8
Neutral,4,"[1.3941860e-01 9.1297698e-05 2.7651791e-02 2.5912446e-01 3.4605938e-01
 2.2756594e-01 8.8594061e-05]",13:11.9
Happy,3,"[1.6046086e-01 1.6209373e-04 3.6269456e-02 4.6221721e-01 1.3214351e-01
 2.0872241e-01 2.4504709e-05]",13:12.0
Sad,5,"[6.8355404e-02 4.0808758e-03 9.9136367e-02 3.6456612e-01 8.7272115e-02
 3.7637752e-01 2.1168205e-04]",13:12.1
Happy,3,"[5.2716516e-02 9.5286145e-04 2.7145855e-02 5.4947406e-01 2.1994758e-01
 1.4967261e-01 9.0508227e-05]",13:12.2
Angry,0,"[3.2010290e-01 2.9067529e-04 4.9480457e-02 2.6230469e-01 1.5909503e-01
 2.0864050e-01 8.5708416e-05]",13:12.3
Happy,3,"[1.5962560e-03 5.7701650e-06 8.0365362e-04 9.1052610e-01 8.2345374e-02
 4.7112713e-03 1.1499380e-05]",13:12.4
Happy,3,"[0.01585788 0.0010726  0.00370504 0.7675392  0.19681543 0.01332558
 0.00168425]",13:12.5
Happy,3,"[1.0988290e-04 6.3174798e-07 1.6924949e-05 9.9381012e-01 5.7393587e-03
 3.0810075e-04 1.4964475e-05]",13:12.6
Happy,3,"[7.0962682e-03 3.9387014e-04 2.2719940e-03 9.5453042e-01 3.0760398e-02
 4.5278547e-03 4.1911888e-04]",13:12.7
Happy,3,"[4.3298447e-04 1.8851606e-05 3.5864825e-04 9.8318613e-01 1.5319549e-02
 6.7391101e-04 9.9161707e-06]",13:12.8
Happy,3,"[1.5785163e-02 2.7839385e-04 7.7765528e-04 9.6850991e-01 1.2112638e-02
 2.2949169e-03 2.4126205e-04]",13:12.9
Happy,3,"[3.5716870e-04 3.7083412e-06 7.5983800e-05 9.9224138e-01 7.0417137e-03
 2.7679343e-04 3.3240847e-06]",13:13.0
Happy,3,"[5.5069552e-04 3.7597209e-05 4.3935052e-05 9.8697704e-01 1.1826669e-02
 5.2655861e-04 3.7628703e-05]",13:13.1
Happy,3,"[7.0181186e-04 2.1656995e-06 3.3788445e-05 9.9372685e-01 5.2223983e-03
 2.8607063e-04 2.6867814e-05]",13:13.2
Happy,3,"[1.1048858e-03 2.1463644e-05 6.9936199e-05 9.8956937e-01 8.8578677e-03
 3.6697599e-04 9.5380865e-06]",13:13.3
Fearful,2,"[0.09071042 0.00285362 0.33665287 0.07327469 0.23004481 0.21130997
 0.05515365]",13:13.5
Happy,3,"[0.02555971 0.01002444 0.0129446  0.7117854  0.19378468 0.04517406
 0.00072708]",13:13.6
Happy,3,"[2.5683888e-03 8.2541592e-06 1.4385910e-04 9.8989445e-01 6.7024683e-03
 5.4460653e-04 1.3806141e-04]",13:13.7
Happy,3,"[1.3556118e-03 1.7628048e-06 5.8026340e-05 9.9174058e-01 6.3536493e-03
 3.5532279e-04 1.3509257e-04]",13:13.8
Happy,3,"[3.8171504e-03 7.5784114e-06 2.0726191e-04 9.8919642e-01 5.8616130e-03
 8.4487686e-04 6.5108601e-05]",13:13.9
Happy,3,"[1.3693571e-03 7.6689121e-06 7.7454679e-05 9.9154621e-01 6.2540295e-03
 6.6495559e-04 8.0230180e-05]",13:14.1
Happy,3,"[2.8776372e-04 1.5776709e-06 1.2540925e-05 9.7316688e-01 2.6070505e-02
 4.2371603e-04 3.7073962e-05]",13:14.2
Happy,3,"[2.3548774e-02 1.5720292e-03 3.2260513e-03 9.0879011e-01 3.7302691e-02
 2.5376625e-02 1.8371934e-04]",13:14.3
Happy,3,"[9.3248941e-04 1.3242905e-04 3.2740468e-04 9.7563291e-01 2.0719651e-02
 1.9021758e-03 3.5301514e-04]",13:14.4
Happy,3,"[2.1584585e-04 3.8704286e-08 1.3317034e-05 9.9811977e-01 1.5982614e-03
 4.4040175e-05 8.8396582e-06]",13:14.5
Happy,3,"[8.6693122e-05 5.6659360e-08 1.1354260e-05 9.9620026e-01 3.5661659e-03
 1.3162589e-04 3.9390220e-06]",13:14.6
Happy,3,"[1.0226114e-04 2.1959202e-07 1.1602450e-05 9.9678540e-01 3.0166809e-03
 7.2907875e-05 1.0909280e-05]",13:14.7
Happy,3,"[5.7064088e-05 1.6485519e-07 1.1895384e-05 9.9011481e-01 9.6926782e-03
 1.1458093e-04 8.6996779e-06]",13:14.8
Happy,3,"[2.1221009e-05 3.1808720e-09 1.0935516e-06 9.9910980e-01 8.5958163e-04
 7.1489917e-06 1.1662866e-06]",13:14.9
Happy,3,"[4.8858980e-03 6.1237959e-05 2.4203712e-04 9.6808261e-01 2.5192766e-02
 8.0915523e-04 7.2640891e-04]",13:15.0
Happy,3,"[4.2754735e-05 1.6762574e-08 3.2592211e-06 9.9809486e-01 1.8360845e-03
 1.8896659e-05 4.1009080e-06]",13:15.1
Happy,3,"[1.8807646e-05 1.9551578e-09 1.2209895e-06 9.9975449e-01 2.1312131e-04
 2.3502062e-06 1.0028975e-05]",13:15.2
Happy,3,"[7.0389549e-05 1.2851471e-07 1.8547279e-06 9.9280143e-01 7.0894416e-03
 1.9825864e-05 1.6812839e-05]",13:15.3
Happy,3,"[2.1168722e-05 3.0786897e-08 1.5885461e-06 9.9938440e-01 5.8028247e-04
 9.7082402e-06 2.8040854e-06]",13:15.4
Happy,3,"[9.2728580e-05 5.8817236e-08 6.5355071e-06 9.9949610e-01 3.8283752e-04
 1.6819558e-05 4.8977781e-06]",13:15.5
Happy,3,"[4.8488579e-05 2.9561750e-10 5.4015668e-06 9.9891615e-01 1.0011578e-03
 2.8626084e-05 1.9937491e-07]",13:15.6
Happy,3,"[2.3796983e-04 1.5216543e-07 8.9981959e-06 9.9700230e-01 2.6415964e-03
 9.2260576e-05 1.6782011e-05]",13:15.7
Happy,3,"[1.0116309e-04 1.5691247e-08 1.0350882e-05 9.9934655e-01 4.8810878e-04
 5.2371972e-05 1.4378886e-06]",13:15.8
Happy,3,"[1.19928794e-04 2.58816146e-09 5.02913645e-06 9.98711228e-01
 1.10665592e-03 5.63777467e-05 7.42744817e-07]",13:15.9
Happy,3,"[5.4231059e-06 5.8738476e-07 3.2158781e-07 9.9218941e-01 7.7851880e-03
 1.1364863e-05 7.7259065e-06]",13:16.0
Happy,3,"[4.4241664e-05 3.4851503e-08 3.0393469e-06 9.9714977e-01 2.7417969e-03
 6.0019651e-05 1.0739959e-06]",13:16.1
Happy,3,"[1.6825123e-03 2.8074732e-05 1.3447614e-04 9.7289938e-01 2.4181060e-02
 7.8199443e-04 2.9237446e-04]",13:16.2
Happy,3,"[1.6910254e-04 1.0379027e-07 8.1710357e-05 9.9723899e-01 1.8783958e-03
 6.2967389e-04 1.8692933e-06]",13:16.3
Happy,3,"[6.7068595e-03 2.1397388e-04 1.2615536e-03 9.3994975e-01 4.3308873e-02
 7.8351703e-03 7.2388299e-04]",13:16.4
Happy,3,"[1.3590474e-02 8.2526067e-06 8.3530170e-04 9.6469748e-01 1.3798635e-02
 7.0433901e-03 2.6552540e-05]",13:16.5
Happy,3,"[9.8213544e-03 1.2680507e-04 3.3154911e-03 9.4569707e-01 2.4937851e-02
 1.5966326e-02 1.3513656e-04]",13:16.6
Happy,3,"[6.5240718e-02 1.7055412e-04 2.9023066e-03 8.6110443e-01 4.0505387e-02
 2.9806918e-02 2.6965811e-04]",13:16.7
Happy,3,"[2.8808136e-03 1.5598121e-06 9.1778427e-05 9.9165392e-01 4.2356928e-03
 1.1203071e-03 1.5874466e-05]",13:16.8
Happy,3,"[2.2813405e-03 3.0817529e-05 2.5031896e-04 9.7188741e-01 2.2355625e-02
 3.1640187e-03 3.0543317e-05]",13:17.1
Happy,3,"[5.1896153e-03 1.8659850e-05 4.0011914e-04 9.0967184e-01 8.2669899e-02
 1.4636579e-03 5.8621046e-04]",13:17.2
Happy,3,"[9.8730018e-03 5.2675614e-06 1.0952925e-03 7.2899133e-01 2.1267439e-01
 4.7322504e-02 3.8236809e-05]",13:19.0
Happy,3,"[1.0264176e-02 2.4694764e-06 1.9475744e-03 8.2779062e-01 1.9898754e-02
 1.4008884e-01 7.4979134e-06]",13:19.2
Happy,3,"[2.7656723e-02 4.8606039e-04 5.0553586e-03 7.7445346e-01 1.2194427e-01
 6.8719827e-02 1.6843476e-03]",13:19.3
Happy,3,"[2.3408823e-02 9.4351581e-06 7.6529491e-03 7.4496990e-01 1.3049781e-01
 9.3442880e-02 1.8156747e-05]",13:19.7
Happy,3,"[2.91991848e-02 6.28534108e-05 1.19584445e-02 7.59433448e-01
 1.57030880e-01 4.19596396e-02 3.55554715e-04]",13:19.8
Happy,3,"[2.15252233e-03 1.52489577e-07 5.40827517e-04 7.75783956e-01
 2.11139739e-01 1.03720566e-02 1.07706655e-05]",13:20.0
Sad,5,"[0.26872134 0.00034882 0.05058818 0.04063842 0.30867636 0.32967716
 0.00134972]",13:20.2
Sad,5,"[2.3348570e-01 2.0224585e-04 2.8325368e-02 1.5721533e-01 2.1582672e-01
 3.6386278e-01 1.0818541e-03]",13:20.3
Neutral,4,"[2.0040840e-01 3.8376445e-04 6.5907463e-02 1.6015612e-01 2.9378316e-01
 2.7913722e-01 2.2382829e-04]",13:20.4
Neutral,4,"[2.0444542e-01 5.8669997e-05 5.0072122e-02 1.4846037e-03 5.0090116e-01
 2.4281347e-01 2.2458038e-04]",13:20.5
Neutral,4,"[1.4747459e-01 1.4653569e-05 2.0468796e-02 2.9856898e-03 6.9660640e-01
 1.3198598e-01 4.6395446e-04]",13:20.6
Neutral,4,"[1.1135406e-01 8.1359967e-06 8.7495660e-03 3.4542795e-02 5.3414124e-01
 3.1118688e-01 1.7344284e-05]",13:20.7
Sad,5,"[1.2124004e-01 5.3010179e-05 1.3042435e-02 2.6402679e-01 2.6794246e-01
 3.3363733e-01 5.7959311e-05]",13:20.8
Neutral,4,"[1.2765335e-01 2.9280633e-05 2.1288063e-02 4.8159543e-02 4.8323652e-01
 3.1945601e-01 1.7728440e-04]",13:20.9
Neutral,4,"[2.6073718e-01 1.4534721e-04 3.0469738e-02 3.1454366e-02 4.4311237e-01
 2.3248541e-01 1.5956121e-03]",13:21.0
Neutral,4,"[1.7578413e-01 1.6330209e-06 2.5989644e-02 4.6197060e-03 3.9841640e-01
 3.9517832e-01 1.0121084e-05]",13:21.2
Neutral,4,"[1.0976550e-01 2.9278238e-04 1.7151343e-02 2.1584076e-03 7.2446376e-01
 1.4498453e-01 1.1836581e-03]",13:21.3
Neutral,4,"[0.17579071 0.00180479 0.10338791 0.0451222  0.43374175 0.23829608
 0.00185653]",13:21.4
Sad,5,"[1.0282862e-01 1.4177554e-05 5.6950703e-02 1.0453761e-02 3.9028755e-01
 4.3935791e-01 1.0726378e-04]",13:21.5
Angry,0,"[0.55796725 0.00096812 0.13889039 0.05754202 0.12988812 0.11039349
 0.00435059]",13:21.6
Neutral,4,"[1.3348256e-01 3.6018484e-04 3.5243507e-02 1.0185706e-01 4.9644235e-01
 2.3091877e-01 1.6954913e-03]",13:21.7
Sad,5,"[4.6016350e-02 1.5772933e-04 5.1261961e-02 3.2214963e-01 2.2935732e-01
 3.5086417e-01 1.9293443e-04]",13:21.8
Happy,3,"[9.5835671e-02 2.5779445e-04 1.8337140e-02 3.8230076e-01 2.6646653e-01
 2.3629588e-01 5.0618488e-04]",13:21.9
Happy,3,"[0.1562849  0.00119343 0.0181642  0.35202277 0.33446607 0.1354717
 0.00239704]",13:22.0
Neutral,4,"[1.5081598e-01 3.3219665e-04 3.5816137e-02 2.0904973e-01 3.9144930e-01
 2.1036528e-01 2.1713807e-03]",13:22.1
Happy,3,"[0.08452766 0.00315126 0.03189278 0.5230139  0.16828027 0.18459669
 0.00453737]",13:22.2
Happy,3,"[3.9602299e-03 7.6369906e-06 8.2956644e-04 9.4737709e-01 3.6661848e-02
 1.1153875e-02 9.7099410e-06]",13:22.4
Sad,5,"[0.17429346 0.00042594 0.13431297 0.28390086 0.06562451 0.3404359
 0.00100638]",13:22.5
Happy,3,"[1.8688269e-01 1.0098870e-04 6.8761960e-02 3.3138779e-01 2.2526559e-01
 1.8733993e-01 2.6102556e-04]",13:22.6
Neutral,4,"[1.9643794e-01 1.5201911e-04 7.7314131e-02 1.9489298e-02 3.8545883e-01
 3.1855056e-01 2.5971802e-03]",13:22.6
Neutral,4,"[0.21149166 0.00056191 0.08879668 0.00897394 0.39850202 0.29095232
 0.00072151]",13:22.7
Neutral,4,"[1.2216223e-01 2.1978434e-04 8.7903127e-02 1.9981690e-02 4.6878543e-01
 3.0047229e-01 4.7544279e-04]",13:23.0
Sad,5,"[2.0895533e-01 2.1822094e-04 1.1337534e-01 5.9162978e-02 1.9074816e-01
 4.1919088e-01 8.3491607e-03]",13:23.1
Happy,3,"[4.86744717e-02 1.07767795e-04 1.35829858e-02 3.54979813e-01
 2.74397671e-01 3.08119684e-01 1.37630486e-04]",13:23.2
Happy,3,"[3.8734812e-02 1.2403724e-04 5.2956329e-03 5.1344270e-01 2.7780586e-01
 1.6451107e-01 8.5910375e-05]",13:23.3
Happy,3,"[0.07592984 0.00168775 0.02035893 0.61576074 0.13006637 0.154448
 0.00174843]",13:23.4
Happy,3,"[2.1123185e-03 5.9822687e-05 4.9390772e-04 9.2775095e-01 6.0048126e-02
 9.5128696e-03 2.2060216e-05]",13:23.5
Happy,3,"[2.9611630e-02 3.9248736e-04 3.5773278e-03 8.4691179e-01 6.4633965e-02
 5.4711457e-02 1.6130923e-04]",13:23.6
Happy,3,"[1.7350035e-03 2.1250195e-05 6.3790457e-04 8.4032458e-01 1.2568535e-01
 3.1593144e-02 2.8539127e-06]",13:23.6
Happy,3,"[1.7824412e-03 3.3437318e-05 6.8268389e-04 9.1446692e-01 5.1124033e-02
 3.1900495e-02 1.0006048e-05]",13:23.7
Happy,3,"[5.0766259e-02 7.6287870e-05 2.4710826e-03 7.9971737e-01 5.5443648e-02
 9.1428936e-02 9.6416305e-05]",13:23.8
Sad,5,"[0.12195699 0.00139631 0.04876934 0.24684933 0.25287542 0.32649434
 0.00165829]",13:23.9
Happy,3,"[0.03567049 0.03510188 0.01987245 0.4711653  0.18994196 0.2444962
 0.00375172]",13:24.0
Sad,5,"[0.05128003 0.00075078 0.01970409 0.41522503 0.08194365 0.427848
 0.00324843]",13:24.1
Happy,3,"[0.16388282 0.00074248 0.03953839 0.428131   0.18144116 0.18471937
 0.00154484]",13:24.2
Neutral,4,"[1.3750271e-01 7.7142067e-05 6.5968959e-03 2.3857555e-01 3.4283766e-01
 2.7435067e-01 5.9382226e-05]",13:24.3
Happy,3,"[2.6276570e-02 4.8959593e-04 4.7806841e-03 6.9652545e-01 6.2567182e-02
 2.0858572e-01 7.7480142e-04]",13:24.6
Sad,5,"[0.2869562  0.0005299  0.0525447  0.13558398 0.13830037 0.3842776
 0.00180732]",13:24.7
Happy,3,"[1.4892700e-01 1.1417171e-04 1.5250478e-02 3.2955950e-01 3.1743777e-01
 1.8647699e-01 2.2341714e-03]",13:24.8
Happy,3,"[1.48308715e-02 1.94487307e-04 3.41680762e-03 7.69016087e-01
 9.61738899e-02 1.13986880e-01 2.38106819e-03]",13:24.9
Happy,3,"[0.03185272 0.00482193 0.01282071 0.7446355  0.10023473 0.09090052
 0.01473388]",13:25.0
Happy,3,"[7.8173682e-02 2.1782800e-05 7.0566391e-03 6.9761896e-01 6.8198100e-02
 1.4822428e-01 7.0643384e-04]",13:25.1
Happy,3,"[9.1923565e-02 7.3261670e-04 1.2740164e-02 7.3319304e-01 9.8204672e-02
 5.9360128e-02 3.8458647e-03]",13:25.2
Happy,3,"[5.5560660e-02 6.9322312e-05 1.7799063e-03 8.6521524e-01 4.6662420e-02
 2.7610181e-02 3.1022436e-03]",13:25.3
Happy,3,"[0.10785832 0.01079195 0.04102698 0.62711895 0.06424101 0.1281231
 0.02083968]",13:25.4
Sad,5,"[0.14174017 0.00151125 0.00985817 0.3277582  0.16107167 0.3564974
 0.00156307]",13:25.7
Happy,3,"[0.18884067 0.00078103 0.02425216 0.31857023 0.1805418  0.28660032
 0.00041383]",13:25.8
Happy,3,"[1.5196291e-03 2.1460573e-05 2.7169008e-04 9.5106077e-01 3.4811899e-02
 1.2311813e-02 2.8019176e-06]",13:25.9
Happy,3,"[0.01922439 0.00117834 0.01179105 0.7924541  0.12962712 0.04032012
 0.00540476]",13:26.0
Happy,3,"[0.05542911 0.00727347 0.02637403 0.6825717  0.17414917 0.0502919
 0.0039105 ]",13:26.1
Happy,3,"[4.8937243e-03 2.6271335e-04 3.7124294e-03 9.1433263e-01 3.9968450e-02
 3.6662754e-02 1.6732872e-04]",13:26.2
Happy,3,"[0.27595624 0.00157906 0.03998481 0.41036248 0.0978374  0.1730653
 0.00121465]",13:26.4
Sad,5,"[0.07720302 0.00234832 0.03007665 0.28598207 0.09688602 0.5033927
 0.00411129]",13:26.5
Happy,3,"[0.07462091 0.00080976 0.00634452 0.73224103 0.1179313  0.05009164
 0.01796086]",13:26.6
Happy,3,"[0.10621364 0.00344136 0.03294241 0.5203804  0.19827192 0.09578117
 0.04296914]",13:26.7
Happy,3,"[1.05445676e-01 4.22454206e-04 1.30095398e-02 6.13662183e-01
 1.39188886e-01 1.23557732e-01 4.71353624e-03]",13:26.9
Happy,3,"[4.7400440e-03 1.0170111e-05 7.6925848e-05 9.3422145e-01 2.3110055e-03
 5.8637526e-02 2.9135881e-06]",13:27.0
Happy,3,"[1.2363963e-02 8.6231518e-04 5.9379460e-03 8.8942128e-01 6.2899567e-02
 2.5518727e-02 2.9961125e-03]",13:27.1
Happy,3,"[1.5183450e-02 4.5557626e-04 2.9931706e-03 7.3078603e-01 4.3880362e-02
 2.0495941e-01 1.7419875e-03]",13:27.2
Happy,3,"[0.03713103 0.00141341 0.01891031 0.64338833 0.06746925 0.22890086
 0.00278677]",13:27.3
Happy,3,"[0.15673041 0.0012984  0.03995199 0.45148212 0.09789429 0.25170174
 0.00094115]",13:27.4
Neutral,4,"[0.08401178 0.00106626 0.04282594 0.26234362 0.41818997 0.1829027
 0.00865971]",13:27.5
Happy,3,"[0.06498738 0.00050896 0.0348839  0.45709285 0.22271886 0.21795374
 0.00185443]",13:27.6
Happy,3,"[0.13110667 0.00142454 0.05543645 0.36364546 0.27773723 0.15411481
 0.01653477]",13:27.7
Happy,3,"[0.01520336 0.00489152 0.00977296 0.74478006 0.14595634 0.07849963
 0.00089611]",13:27.8
Happy,3,"[0.02277751 0.00361497 0.01331393 0.7534288  0.15156412 0.05352035
 0.0017802 ]",13:27.9
Happy,3,"[0.05770353 0.00500661 0.05790417 0.6962305  0.12311654 0.05040655
 0.00963212]",13:28.0
Happy,3,"[0.04550676 0.00155616 0.02358052 0.7015663  0.15505737 0.06853862
 0.00419422]",13:28.1
Happy,3,"[0.03643718 0.00388724 0.02964619 0.7808917  0.08978422 0.05608141
 0.00327214]",13:28.2
Happy,3,"[1.2585081e-01 2.1354371e-04 1.2989166e-02 4.4044513e-01 2.8637174e-01
 1.0997692e-01 2.4152664e-02]",13:28.3
Happy,3,"[0.03277919 0.00127017 0.01550154 0.72171456 0.13974655 0.08133155
 0.00765651]",13:28.5
Happy,3,"[6.9302544e-02 4.0560350e-04 6.9295028e-03 5.7329464e-01 2.5126663e-01
 8.5328542e-02 1.3472552e-02]",13:28.6
Happy,3,"[0.16419521 0.00608036 0.04956916 0.41655523 0.22321431 0.13595176
 0.00443403]",13:29.0
Happy,3,"[0.03467631 0.00570039 0.02075919 0.62498665 0.16591541 0.13776761
 0.0101945 ]",13:29.1
Happy,3,"[2.7341150e-02 4.2994687e-04 4.5570810e-03 7.6430959e-01 9.8796114e-02
 9.8874487e-02 5.6916545e-03]",13:29.2
Happy,3,"[3.9073274e-02 1.0430355e-04 2.8147474e-03 8.4125376e-01 6.8088159e-02
 4.6539508e-02 2.1262639e-03]",13:29.3
Happy,3,"[2.5827663e-02 6.1836030e-04 3.7463680e-03 6.8646914e-01 5.9533302e-02
 2.1378836e-01 1.0016818e-02]",13:29.3
Happy,3,"[3.8922906e-02 1.0603250e-05 8.9118106e-04 8.2208550e-01 8.4967077e-02
 5.3045608e-02 7.7218348e-05]",13:29.4
Happy,3,"[0.06483445 0.00048902 0.01769898 0.44876423 0.36216158 0.1036274
 0.0024244 ]",13:29.5
Happy,3,"[2.4014569e-03 2.6918982e-05 3.0099123e-04 9.5462853e-01 2.1824131e-02
 2.0747842e-02 7.0056638e-05]",13:29.6
Happy,3,"[3.0352119e-03 2.3531775e-05 1.8310187e-04 9.5126998e-01 2.3148267e-02
 2.1735936e-02 6.0385111e-04]",13:29.7
Happy,3,"[1.7760359e-02 3.3645463e-04 2.8863738e-03 7.2669178e-01 1.8471235e-01
 5.5253025e-02 1.2359687e-02]",13:29.8
Happy,3,"[1.5090446e-03 4.8920306e-06 1.0646794e-04 9.6940911e-01 1.1174905e-02
 1.7789381e-02 6.2009135e-06]",13:29.9
Happy,3,"[7.1712704e-03 4.0090494e-05 1.0303988e-03 8.2670176e-01 3.6602922e-02
 1.2825061e-01 2.0292136e-04]",13:30.0
Happy,3,"[2.4390789e-03 9.2018181e-06 3.6777960e-04 9.2200077e-01 5.8614556e-02
 1.5864406e-02 7.0414791e-04]",13:30.1
Happy,3,"[0.01745003 0.00115293 0.00968735 0.7962122  0.12609914 0.04595567
 0.00344263]",13:30.2
Happy,3,"[6.7736395e-02 6.1674416e-04 2.7258173e-02 6.6842681e-01 1.4263223e-01
 9.2318907e-02 1.0106625e-03]",13:30.3
Happy,3,"[0.05013831 0.00117525 0.0309734  0.49377283 0.21389152 0.20889893
 0.00114974]",13:30.4
Happy,3,"[0.02285905 0.0033577  0.00612782 0.7433337  0.03029132 0.19175097
 0.00227951]",13:30.7
Happy,3,"[1.20978858e-02 4.70027153e-05 6.35042880e-03 9.37769830e-01
 2.89334878e-02 1.46059925e-02 1.95317552e-04]",13:30.8
Happy,3,"[2.21476294e-02 1.89822997e-04 8.13139137e-03 8.48522604e-01
 1.09957516e-01 9.82816704e-03 1.22282654e-03]",13:30.9
Fearful,2,"[0.0390053  0.00151653 0.6926054  0.00540193 0.1320768  0.10939484
 0.01999923]",13:31.0
Happy,3,"[2.3668662e-02 3.1287662e-05 6.3496165e-04 8.8235980e-01 8.8348895e-02
 4.8894673e-03 6.6990106e-05]",13:31.0
Neutral,4,"[0.0494587  0.00073524 0.35334787 0.02520783 0.48540366 0.06897222
 0.01687443]",13:31.5
Fearful,2,"[7.1775734e-02 3.4084002e-04 4.2208272e-01 9.7327624e-03 4.1677544e-01
 5.3232607e-02 2.6059868e-02]",13:31.6
